manta_path,xiris_path,P,V,L,H
1707152642253024000.png,1707152642265143200.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.540983606557377
1707152642265299200.png,1707152642265143200.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.540983606557377
1707152642275463200.png,1707152642265143200.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.540983606557377
1707152642275463200.png,1707152642281128900.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5245901639344264
1707152642286718600.png,1707152642281128900.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5245901639344264
1707152642286718600.png,1707152642297717700.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152642297861700.png,1707152642297717700.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152642309253300.png,1707152642297717700.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152642309253300.png,1707152642313800400.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152642320342300.png,1707152642313800400.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152642320342300.png,1707152642330108100.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642331764900.png,1707152642330108100.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642343912300.png,1707152642330108100.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642343912300.png,1707152642346030000.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642355362800.png,1707152642346030000.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642355362800.png,1707152642362360100.png,0.5000000000000001,0.33333333333333337,0.5535714285714285,0.5081967213114755
1707152642365484500.png,1707152642362360100.png,0.5000000000000001,0.33333333333333337,0.5535714285714285,0.5081967213114755
1707152642376850800.png,1707152642362360100.png,0.5000000000000001,0.33333333333333337,0.5535714285714285,0.5081967213114755
1707152642376850800.png,1707152642378367100.png,0.5000000000000001,0.33333333333333337,0.5535714285714285,0.5081967213114755
1707152642387994600.png,1707152642378367100.png,0.5000000000000001,0.33333333333333337,0.5535714285714285,0.5081967213114755
1707152642387994600.png,1707152642394541400.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5245901639344264
1707152642400093900.png,1707152642394541400.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5245901639344264
1707152642400093900.png,1707152642411347600.png,0.5000000000000001,0.33333333333333337,0.5535714285714285,0.5081967213114755
1707152642411601000.png,1707152642411347600.png,0.5000000000000001,0.33333333333333337,0.5535714285714285,0.5081967213114755
1707152642422136400.png,1707152642411347600.png,0.5000000000000001,0.33333333333333337,0.5535714285714285,0.5081967213114755
1707152642422136400.png,1707152642428622200.png,0.5000000000000001,0.33333333333333337,0.5535714285714285,0.5081967213114755
1707152642433002800.png,1707152642428622200.png,0.5000000000000001,0.33333333333333337,0.5535714285714285,0.5081967213114755
1707152642444308500.png,1707152642428622200.png,0.5000000000000001,0.33333333333333337,0.5535714285714285,0.5081967213114755
1707152642444308500.png,1707152642445829100.png,0.5000000000000001,0.33333333333333337,0.5535714285714285,0.5081967213114755
1707152642455627800.png,1707152642445829100.png,0.5000000000000001,0.33333333333333337,0.5535714285714285,0.5081967213114755
1707152642455627800.png,1707152642462774700.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642467167200.png,1707152642462774700.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642479005300.png,1707152642462774700.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642479005300.png,1707152642479979400.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642489544400.png,1707152642479979400.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642489544400.png,1707152642496122000.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642500779600.png,1707152642496122000.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642512395900.png,1707152642496122000.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642512395900.png,1707152642512508800.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642523324900.png,1707152642512508800.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642523324900.png,1707152642529427600.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5245901639344264
1707152642535113100.png,1707152642529427600.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5245901639344264
1707152642535113100.png,1707152642545497400.png,0.5000000000000001,0.33333333333333337,0.5535714285714285,0.5081967213114755
1707152642545834800.png,1707152642545497400.png,0.5000000000000001,0.33333333333333337,0.5535714285714285,0.5081967213114755
1707152642557145800.png,1707152642545497400.png,0.5000000000000001,0.33333333333333337,0.5535714285714285,0.5081967213114755
1707152642557145800.png,1707152642561645500.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152642568466300.png,1707152642561645500.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152642568466300.png,1707152642577639700.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152642579479000.png,1707152642577639700.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152642591025000.png,1707152642577639700.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152642591025000.png,1707152642593624300.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642602351200.png,1707152642593624300.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642602351200.png,1707152642610782500.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642614353700.png,1707152642610782500.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642624739400.png,1707152642610782500.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642624739400.png,1707152642627068700.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.4918032786885247
1707152642636419900.png,1707152642627068700.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.4918032786885247
1707152642636419900.png,1707152642643438100.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152642647247600.png,1707152642643438100.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152642658700500.png,1707152642643438100.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152642658700500.png,1707152642659463300.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152642669798700.png,1707152642659463300.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152642669798700.png,1707152642675970500.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642681120800.png,1707152642675970500.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642692373500.png,1707152642675970500.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642692373500.png,1707152642692925500.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642703753400.png,1707152642692925500.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642703753400.png,1707152642709095000.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152642714927500.png,1707152642709095000.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152642714927500.png,1707152642725249200.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152642726180200.png,1707152642725249200.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152642737385000.png,1707152642725249200.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152642737385000.png,1707152642741486600.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642748884400.png,1707152642741486600.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152642748884400.png,1707152642757663500.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152642760886900.png,1707152642757663500.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152642771429800.png,1707152642757663500.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152642771429800.png,1707152642775025800.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152642782700400.png,1707152642775025800.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152642782700400.png,1707152642791838600.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5245901639344264
1707152642794682900.png,1707152642791838600.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5245901639344264
1707152642805302700.png,1707152642791838600.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5245901639344264
1707152642805302700.png,1707152642808356600.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5245901639344264
1707152642816575600.png,1707152642808356600.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5245901639344264
1707152642816575600.png,1707152642825384500.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152642827751100.png,1707152642825384500.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152642838865300.png,1707152642825384500.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152642838865300.png,1707152642842140200.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.540983606557377
1707152642850270700.png,1707152642842140200.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.540983606557377
1707152642850270700.png,1707152642859105400.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5245901639344264
1707152642861707300.png,1707152642859105400.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5245901639344264
1707152642872873900.png,1707152642859105400.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5245901639344264
1707152642872873900.png,1707152642875886500.png,0.5000000000000001,0.33333333333333337,0.5178571428571428,0.5081967213114755
1707152642884203800.png,1707152642875886500.png,0.5000000000000001,0.33333333333333337,0.5178571428571428,0.5081967213114755
1707152642884203800.png,1707152642892624900.png,0.5000000000000001,0.33333333333333337,0.5238095238095237,0.5081967213114755
1707152642895422000.png,1707152642892624900.png,0.5000000000000001,0.33333333333333337,0.5238095238095237,0.5081967213114755
1707152642906511100.png,1707152642892624900.png,0.5000000000000001,0.33333333333333337,0.5238095238095237,0.5081967213114755
1707152642906511100.png,1707152642909494600.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152642917884400.png,1707152642909494600.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152642917884400.png,1707152642925792800.png,0.5000000000000001,0.33333333333333337,0.5238095238095237,0.5081967213114755
1707152642929483000.png,1707152642925792800.png,0.5000000000000001,0.33333333333333337,0.5238095238095237,0.5081967213114755
1707152642940450600.png,1707152642925792800.png,0.5000000000000001,0.33333333333333337,0.5238095238095237,0.5081967213114755
1707152642940450600.png,1707152642942235600.png,0.5000000000000001,0.33333333333333337,0.5178571428571428,0.5081967213114755
1707152642952817800.png,1707152642942235600.png,0.5000000000000001,0.33333333333333337,0.5178571428571428,0.5081967213114755
1707152642952817800.png,1707152642958401400.png,0.5000000000000001,0.33333333333333337,0.5238095238095237,0.5081967213114755
1707152642964037700.png,1707152642958401400.png,0.5000000000000001,0.33333333333333337,0.5238095238095237,0.5081967213114755
1707152642964037700.png,1707152642975224400.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5081967213114755
1707152642975692700.png,1707152642975224400.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5081967213114755
1707152642987018300.png,1707152642975224400.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5081967213114755
1707152642987018300.png,1707152642992452200.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5081967213114755
1707152642998111500.png,1707152642992452200.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5081967213114755
1707152643008810700.png,1707152642992452200.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5081967213114755
1707152643008810700.png,1707152643009783500.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5081967213114755
1707152643020230100.png,1707152643009783500.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5081967213114755
1707152643020230100.png,1707152643026066300.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152643031321300.png,1707152643026066300.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152643041853900.png,1707152643026066300.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152643041853900.png,1707152643042237600.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152643054526700.png,1707152643042237600.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152643054526700.png,1707152643059421200.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152643064831800.png,1707152643059421200.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152643076569100.png,1707152643059421200.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152643076569100.png,1707152643076693400.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152643086802500.png,1707152643076693400.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152643086802500.png,1707152643095107100.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152643098252900.png,1707152643095107100.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152643110835300.png,1707152643095107100.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152643110835300.png,1707152643112205700.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152643121016300.png,1707152643112205700.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152643121016300.png,1707152643129282000.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152643133552600.png,1707152643129282000.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152643143781700.png,1707152643129282000.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152643143781700.png,1707152643146473600.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643154888000.png,1707152643146473600.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643154888000.png,1707152643163728700.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152643168415000.png,1707152643163728700.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152643178561300.png,1707152643163728700.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152643178561300.png,1707152643181188900.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.4918032786885247
1707152643189865900.png,1707152643181188900.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.4918032786885247
1707152643189865900.png,1707152643197583800.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643200128700.png,1707152643197583800.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643212181700.png,1707152643197583800.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643212181700.png,1707152643213893700.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.4918032786885247
1707152643223307100.png,1707152643213893700.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.4918032786885247
1707152643223307100.png,1707152643229861100.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643234365700.png,1707152643229861100.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643245484600.png,1707152643229861100.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643245484600.png,1707152643245839900.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152643257482600.png,1707152643245839900.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152643257482600.png,1707152643262912100.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152643268203400.png,1707152643262912100.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152643268203400.png,1707152643279099600.png,0.5000000000000001,0.33333333333333337,0.5238095238095237,0.5081967213114755
1707152643279495400.png,1707152643279099600.png,0.5000000000000001,0.33333333333333337,0.5238095238095237,0.5081967213114755
1707152643289812400.png,1707152643279099600.png,0.5000000000000001,0.33333333333333337,0.5238095238095237,0.5081967213114755
1707152643289812400.png,1707152643295124700.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.4918032786885247
1707152643301434000.png,1707152643295124700.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.4918032786885247
1707152643301434000.png,1707152643311242400.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.4918032786885247
1707152643312695700.png,1707152643311242400.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.4918032786885247
1707152643323751900.png,1707152643311242400.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.4918032786885247
1707152643323751900.png,1707152643327837300.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152643336393900.png,1707152643327837300.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152643336393900.png,1707152643343806300.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152643346421100.png,1707152643343806300.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152643358521200.png,1707152643343806300.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152643358521200.png,1707152643360072200.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5081967213114755
1707152643369967100.png,1707152643360072200.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5081967213114755
1707152643369967100.png,1707152643376266300.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5081967213114755
1707152643380279600.png,1707152643376266300.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5081967213114755
1707152643391781100.png,1707152643376266300.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5081967213114755
1707152643391781100.png,1707152643392364700.png,0.5000000000000001,0.33333333333333337,0.5238095238095237,0.4918032786885247
1707152643404045800.png,1707152643392364700.png,0.5000000000000001,0.33333333333333337,0.5238095238095237,0.4918032786885247
1707152643404045800.png,1707152643408614200.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152643414865900.png,1707152643408614200.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5081967213114755
1707152643414865900.png,1707152643425596800.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5245901639344264
1707152643426172300.png,1707152643425596800.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5245901639344264
1707152643437787800.png,1707152643425596800.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5245901639344264
1707152643437787800.png,1707152643442813900.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152643447751400.png,1707152643442813900.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152643458823300.png,1707152643442813900.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5081967213114755
1707152643458823300.png,1707152643459894000.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5081967213114755
1707152643470025900.png,1707152643459894000.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5081967213114755
1707152643470025900.png,1707152643477419000.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152643482411400.png,1707152643477419000.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152643493965800.png,1707152643477419000.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152643493965800.png,1707152643494322200.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152643505063300.png,1707152643494322200.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152643505063300.png,1707152643511715000.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152643515109800.png,1707152643511715000.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152643527951800.png,1707152643511715000.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152643527951800.png,1707152643529167400.png,0.5000000000000001,0.33333333333333337,0.5238095238095237,0.5245901639344264
1707152643538593500.png,1707152643529167400.png,0.5000000000000001,0.33333333333333337,0.5238095238095237,0.5245901639344264
1707152643538593500.png,1707152643546533300.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5245901639344264
1707152643549131800.png,1707152643546533300.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5245901639344264
1707152643560799900.png,1707152643546533300.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5245901639344264
1707152643560799900.png,1707152643563730100.png,0.5000000000000001,0.33333333333333337,0.5238095238095237,0.5245901639344264
1707152643572423600.png,1707152643563730100.png,0.5000000000000001,0.33333333333333337,0.5238095238095237,0.5245901639344264
1707152643572423600.png,1707152643581753300.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5245901639344264
1707152643583093100.png,1707152643581753300.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5245901639344264
1707152643595672200.png,1707152643581753300.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5245901639344264
1707152643595672200.png,1707152643598892700.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152643605378500.png,1707152643598892700.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152643605378500.png,1707152643615571600.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152643617461100.png,1707152643615571600.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152643628661300.png,1707152643615571600.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152643628661300.png,1707152643631790100.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.540983606557377
1707152643639486100.png,1707152643631790100.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.540983606557377
1707152643639486100.png,1707152643647920400.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5245901639344264
1707152643652021300.png,1707152643647920400.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5245901639344264
1707152643662874100.png,1707152643647920400.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5245901639344264
1707152643662874100.png,1707152643665071400.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.540983606557377
1707152643674250700.png,1707152643665071400.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.540983606557377
1707152643674250700.png,1707152643682325100.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5245901639344264
1707152643685239200.png,1707152643682325100.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5245901639344264
1707152643696953100.png,1707152643682325100.png,0.5000000000000001,0.33333333333333337,0.5297619047619048,0.5245901639344264
1707152643696953100.png,1707152643699599300.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.540983606557377
1707152643708189700.png,1707152643699599300.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.540983606557377
1707152643708189700.png,1707152643716988600.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5245901639344264
1707152643718340600.png,1707152643716988600.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5245901639344264
1707152643729644700.png,1707152643716988600.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5245901639344264
1707152643729644700.png,1707152643733885500.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5245901639344264
1707152643741055300.png,1707152643733885500.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5245901639344264
1707152643741055300.png,1707152643752072500.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643752553100.png,1707152643752072500.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643763303100.png,1707152643752072500.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643763303100.png,1707152643769391500.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5245901639344264
1707152643775475900.png,1707152643769391500.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5245901639344264
1707152643786082400.png,1707152643769391500.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5245901639344264
1707152643786082400.png,1707152643786752300.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5245901639344264
1707152643797330500.png,1707152643786752300.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5245901639344264
1707152643797330500.png,1707152643802726900.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5245901639344264
1707152643808585200.png,1707152643802726900.png,0.5000000000000001,0.33333333333333337,0.5416666666666666,0.5245901639344264
1707152643808585200.png,1707152643818956400.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5245901639344264
1707152643819547300.png,1707152643818956400.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5245901639344264
1707152643832442000.png,1707152643818956400.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5245901639344264
1707152643832442000.png,1707152643837235600.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643843495100.png,1707152643837235600.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643853855400.png,1707152643837235600.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643853855400.png,1707152643854496000.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643864967200.png,1707152643854496000.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643864967200.png,1707152643871696700.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643876856900.png,1707152643871696700.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643887179800.png,1707152643871696700.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643887179800.png,1707152643888987300.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643899288100.png,1707152643888987300.png,0.5000000000000001,0.33333333333333337,0.5476190476190476,0.5081967213114755
1707152643899288100.png,1707152643906293300.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152643910701200.png,1707152643906293300.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152643920965300.png,1707152643906293300.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.5245901639344264
1707152643920965300.png,1707152643924861000.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.540983606557377
1707152643932886600.png,1707152643924861000.png,0.5000000000000001,0.33333333333333337,0.5357142857142857,0.540983606557377
